tokens,left_margin,bottom_right,upper_left
accept,0.3735498839907192,0.1342592592592592,0.1342592592592592
this,0.2548889625455751,0.1969135802469135,0.1969135802469135
thesis,0.2847199204507789,0.1966049382716049,0.1966049382716049
as,0.3931057341730196,0.1962962962962963,0.1962962962962963
conforming,0.4918793503480278,0.1966049382716049,0.1966049382716049
to-,0.5220417633410673,0.1966049382716049,0.1966049382716049
the,0.3145508783559828,0.219753086419753,0.219753086419753
required-,0.3646005966191581,0.219753086419753,0.219753086419753
sta-ndard,0.4338747099767981,0.2194444444444444,0.2194444444444444
THE,0.3752071594298972,0.3422839506172839,0.3422839506172839
UNIVERSITY,0.4729864103413987,0.3425925925925926,0.3425925925925926
OF--,0.3261518064302287,0.3574074074074074,0.3574074074074074
BRITISH,0.4043752071594299,0.3589506172839506,0.3589506172839506
COLUMBIA,0.4434869075240304,0.3580246913580246,0.3580246913580246
September,0.2300298309579052,0.7296296296296296,0.7296296296296296
",",0.2578720583360954,0.7277777777777777,0.7277777777777777
1973,0.3384156446801458,0.7277777777777777,0.7277777777777777
Joan,0.455419290686112,0.7277777777777777,0.7277777777777777
Ryan,0.4852502485913159,0.7283950617283951,0.7283950617283951
1974,0.5253563142194233,0.7277777777777777,0.7277777777777777
STUDIES,0.2499171362280411,0.7595679012345679,0.7595679012345679
IN,0.2896917467683129,0.7595679012345679,0.7595679012345679
THE,0.3281405369572422,0.7601851851851852,0.7601851851851852
SYNTHETIC,0.3970831952270467,0.7589506172839506,0.7589506172839506
UTILITY,0.4269141531322505,0.7595679012345679,0.7595679012345679
OF,0.4951939012263838,0.7589506172839506,0.7589506172839506
THE,0.5250248591315877,0.758641975308642,0.758641975308642
---DIANION,0.3089161418627776,0.7901234567901234,0.7901234567901234
OF,0.3980775604905535,0.7904320987654321,0.7904320987654321
B-KETOESTERS,0.4550878355982764,0.7891975308641975,0.7891975308641975
----by,0.3185283394100099,0.8222222222222222,0.8222222222222222
--STUART,0.3679151474975141,0.8209876543209876,0.8209876543209876
NICHOLAS,0.4564136559496188,0.8209876543209876,0.8209876543209876
HUCKIN,0.3874709976798144,0.8515432098765432,0.8515432098765432
B.Sc,0.4474643685780576,0.8512345679012345,0.8512345679012345
.,0.0241962214119986,0.984567901234568,0.984567901234568
(,0.1010938017898574,0.9848765432098764,0.9848765432098764
Hons,0.1302618495193901,0.9848765432098764,0.9848765432098764
.,0.1995359628770301,0.9851851851851852,0.9851851851851852
),0.2141199867417965,0.9851851851851852,0.9851851851851852
",",0.2373218428902883,0.9851851851851852,0.9851851851851852
University,0.2966523036128604,0.9873456790123456,0.9873456790123456
of,0.3453762015246934,0.9851851851851852,0.9851851851851852
Sussex,0.3931057341730196,0.9854938271604938,0.9854938271604938
",",0.4726549552535631,0.9854938271604938,0.9854938271604938
1968,0.5352999668544912,0.9858024691358024,0.9858024691358024
A,0.583360954590653,0.9858024691358024,0.9858024691358024
THESIS,0.421610871726881,0.1376543209876543,0.1376543209876543
SUBMITTED,0.2048392442823997,0.2157407407407407,0.2157407407407407
IN,0.2830626450116009,0.2135802469135802,0.2135802469135802
PARTIAL,0.3569771295989393,0.2135802469135802,0.2135802469135802
FULFILMENT,0.4222737819025522,0.2154320987654321,0.2154320987654321
OF,0.5664567451110375,0.2148148148148148,0.2148148148148148
THE,0.596619158104077,0.2148148148148148,0.2148148148148148
REQUIREMENTS,0.3012926748425588,0.2503086419753086,0.2503086419753086
FOR,0.3924428239973483,0.25,0.25
THE,0.4504474643685781,0.25,0.25
DEGREE,0.4915478952601922,0.2496913580246913,0.2496913580246913
OF,0.3221743453762015,0.2845679012345679,0.2845679012345679
--DOCTOR,0.3549883990719257,0.2839506172839506,0.2839506172839506
OF,0.4736493205170699,0.2839506172839506,0.2839506172839506
PHILOSOPHY,0.5339741465031488,0.2839506172839506,0.2839506172839506
in,0.4037122969837587,0.4376543209876543,0.4376543209876543
the,0.4875704342061651,0.4376543209876543,0.4376543209876543
Department-,0.3579714948624461,0.4725308641975309,0.4725308641975309
of,0.4239310573417302,0.4682098765432099,0.4682098765432099
----Chemistry,0.4431554524361949,0.4654320987654321,0.4654320987654321
--We,0.5280079549221081,0.4725308641975309,0.4725308641975309
accept,0.2916804772953265,0.6787037037037037,0.6787037037037037
this,0.3138879681803115,0.6780864197530864,0.6780864197530864
thesis,0.3742127941663904,0.6780864197530864,0.6780864197530864
as,0.4650314882333444,0.6777777777777778,0.6777777777777778
conforming,0.4855817036791515,0.6777777777777778,0.6777777777777778
to,0.5170699370235333,0.6777777777777778,0.6777777777777778
the,0.2983095790520385,0.7126543209876544,0.7126543209876544
--required,0.3288034471329135,0.7126543209876544,0.7126543209876544
standard,0.3622804110043089,0.7132716049382716,0.7132716049382716
T-------------------HE,0.4219423268147166,0.7126543209876544,0.7126543209876544
UNIVERSITY,0.4444812727875373,0.7129629629629629,0.7129629629629629
OF,0.5044746436857805,0.7126543209876544,0.7126543209876544
BRITISH,0.5253563142194233,0.7123456790123457,0.7123456790123457
COLUMBIA,0.3529996685449121,0.7472222222222222,0.7472222222222222
--April,0.4269141531322505,0.7472222222222222,0.7472222222222222
",",0.4739807756049055,0.7469135802469136,0.7469135802469136
1973,0.3619489559164733,0.7820987654320988,0.7820987654320988
--S--------------------------------------------------------------------------------------------------------------------------------------UPERCONDUCTIVITY,0.4020550215445807,0.7814814814814814,0.7814814814814814
IN,0.4743122306927411,0.7814814814814814,0.7814814814814814
THIN,0.3984090155783891,0.8157407407407408,0.8157407407407408
FILMS,0.4696718594630427,0.8154320987654321,0.8154320987654321
by,0.0248591315876698,0.9851851851851852,0.9851851851851852
RAM,0.1007623467020218,0.9854938271604938,0.9854938271604938
DAS,0.1289360291680477,0.9854938271604938,0.9854938271604938
CHAUDHARI,0.1968843221743453,0.9858024691358024,0.9858024691358024
B.Sc,0.2114683460391117,0.9858024691358024,0.9858024691358024
.,0.2343387470997679,0.9858024691358024,0.9858024691358024
University,0.2923433874709977,0.9879629629629628,0.9879629629629628
of,0.3400729201193238,0.9858024691358024,0.9858024691358024
Agra,0.3871395425919788,0.9861111111111112,0.9861111111111112
",",0.4650314882333444,0.9861111111111112,0.9861111111111112
1949,0.52635067948293,0.9864197530864196,0.9864197530864196
M.Sc,0.5737487570434207,0.9864197530864196,0.9864197530864196
.,0.410009943652635,0.1848765432098765,0.1848765432098765
University,0.273118992376533,0.2595679012345679,0.2595679012345679
of,0.4196221411998674,0.2598765432098765,0.2598765432098765
Agra,0.4464700033145509,0.2595679012345679,0.2595679012345679
",",0.5034802784222738,0.2595679012345679,0.2595679012345679
1953,0.5502154458070931,0.2595679012345679,0.2595679012345679
----A,0.3894597282068279,0.5018518518518519,0.5018518518518519
THESIS,0.4792840570102751,0.5021604938271605,0.5021604938271605
SUBMITTED,0.4763009612197547,0.5182098765432098,0.5182098765432098
IN,0.3705667882001989,0.5382716049382716,0.5382716049382716
PARTIAL,0.4308916141862777,0.5354938271604939,0.5354938271604939
FULFILMENT,0.4597282068279748,0.533641975308642,0.533641975308642
OF,0.2628438846536294,0.762962962962963,0.762962962962963
THE,0.2853828306264501,0.7623456790123457,0.7623456790123457
REQUIREMENTS,0.3510109380178985,0.7623456790123457,0.7623456790123457
FOR,0.4494530991050712,0.7626543209876543,0.7626543209876543
THE,0.4719920450778919,0.7626543209876543,0.7626543209876543
DEGREE,0.5044746436857805,0.7626543209876543,0.7626543209876543
OF,0.2754391779913822,0.8006172839506173,0.8006172839506173
DOCTOR,0.3026184951939012,0.7993827160493827,0.7993827160493827
OF,0.3417301955585018,0.7947530864197531,0.7947530864197531
PHILOSOPHY,0.4103413987404706,0.8006172839506173,0.8006172839506173
in,0.4328803447132913,0.8006172839506173,0.8006172839506173
the,0.4981769970169042,0.8006172839506173,0.8006172839506173
Department,0.5200530328140537,0.8,0.8
of,0.3347696387139542,0.8373456790123457,0.8373456790123457
PHYSICS,0.4196221411998674,0.8376543209876544,0.8376543209876544
We,0.4683460391117003,0.8376543209876544,0.8376543209876544
accept,0.344050381173351,0.8756172839506173,0.8756172839506173
this,0.3904540934703348,0.875,0.875
thesis,0.4683460391117003,0.8746913580246913,0.8746913580246913
as,0.3848193569771296,0.9120370370370372,0.9120370370370372
conforming,0.4640371229698375,0.9123456790123456,0.9123456790123456
to,0.3894597282068279,0.1472222222222222,0.1472222222222222
the,0.2482598607888631,0.2398148148148148,0.2398148148148148
required,0.3351010938017899,0.2401234567901234,0.2401234567901234
standard,0.3655949618826649,0.2398148148148148,0.2398148148148148
-----THE,0.4076897580377859,0.2395061728395061,0.2395061728395061
UNIVERSITY,0.4822671528007955,0.2395061728395061,0.2395061728395061
OF,0.6198210142525687,0.2395061728395061,0.2395061728395061
BRITISH,0.2224063639376864,0.2743827160493827,0.2743827160493827
COLUMBIA,0.3188597944978455,0.2746913580246913,0.2746913580246913
December,0.342393105734173,0.2740740740740741,0.2740740740740741
",",0.4295657938349353,0.2743827160493827,0.2743827160493827
1963,0.5495525356314219,0.2743827160493827,0.2743827160493827
<,0.5976135233675837,0.2740740740740741,0.2740740740740741
/,0.3970831952270467,0.4709876543209876,0.4709876543209876
document,0.4806098773616175,0.4709876543209876,0.4709876543209876
>,0.3579714948624461,0.5067901234567901,0.5067901234567901
THE,0.4186277759363606,0.5064814814814815,0.5064814814814815
DEVELOPMENT,0.494199535962877,0.5067901234567901,0.5067901234567901
OF,0.2890288365926417,0.6540123456790123,0.6540123456790123
A,0.31024196221412,0.6537037037037037,0.6537037037037037
STAND,0.3702353331123633,0.653395061728395,0.653395061728395
MODEL,0.4613854822671528,0.653395061728395,0.653395061728395
--FOR,0.4822671528007955,0.653395061728395,0.653395061728395
DOUGLAS,0.5127610208816705,0.6540123456790123,0.6540123456790123
FIR,0.2956579383493536,0.6895061728395062,0.6895061728395062
by,0.3268147166058999,0.6895061728395062,0.6895061728395062
------R.,0.3559827643354325,0.6898148148148148,0.6898148148148148
M.-,0.4192906861120318,0.6895061728395062,0.6895061728395062
NEWNHAM,0.4395094464700033,0.6898148148148148,0.6898148148148148
B,0.5004971826317534,0.6895061728395062,0.6895061728395062
.,0.5213788531653961,0.6895061728395062,0.6895061728395062
Sc.,0.3506794829300629,0.7246913580246913,0.7246913580246913
",",0.4275770633079218,0.7243827160493828,0.7243827160493828
University,0.4733178654292343,0.725,0.725
of,0.3626118660921445,0.7595679012345679,0.7595679012345679
Wales,0.4047066622472655,0.7592592592592593,0.7592592592592593
",",0.4769638713954259,0.7592592592592593,0.7592592592592593
1956,0.4007292011932383,0.7941358024691358,0.7941358024691358
M.,0.4723235001657275,0.7941358024691358,0.7941358024691358
F.,0.0367915147497514,0.9873456790123456,0.9873456790123456
",",0.1120318196884322,0.9873456790123456,0.9873456790123456
University,0.1405369572422936,0.9873456790123456,0.9873456790123456
of,0.2084852502485913,0.9873456790123456,0.9873456790123456
British,0.222737819025522,0.9873456790123456,0.9873456790123456
Columbia,0.2452767649983427,0.9873456790123456,0.9873456790123456
",",0.3032814053695724,0.989506172839506,0.989506172839506
1958,0.3510109380178985,0.9873456790123456,0.9873456790123456
A,0.3977461054027179,0.9873456790123456,0.9873456790123456
THESIS,0.4756380510440835,0.9873456790123456,0.9873456790123456
SUBMITTED,0.5369572422936693,0.9873456790123456,0.9873456790123456
IN,0.5840238647663242,0.9873456790123456,0.9873456790123456
PARTIAL,0.4106728538283062,0.1509259259259259,0.1509259259259259
FULFILMENT,0.2243950944647,0.2641975308641975,0.2641975308641975
OF,0.3652635067948293,0.2645061728395061,0.2645061728395061
THE,0.3924428239973483,0.2641975308641975,0.2641975308641975
REQUIREMENTS,0.4955253563142194,0.2638888888888889,0.2638888888888889
FOR,0.3354325488896255,0.2922839506172839,0.2922839506172839
THE,0.4308916141862777,0.2919753086419753,0.2919753086419753
DEGREE,0.3901226383824991,0.499074074074074,0.499074074074074
OF,0.4832615180643023,0.499074074074074,0.499074074074074
DOCTOR,0.3443818362611866,0.5370370370370371,0.5370370370370371
OF,0.4066953927742791,0.5370370370370371,0.5370370370370371
PHILOSOPHY,0.4789526019224395,0.5367283950617284,0.5367283950617284
in,0.2688100762346702,0.7651234567901235,0.7651234567901235
the,0.2913490222074908,0.7651234567901235,0.7651234567901235
Department,0.3592973152137885,0.7648148148148148,0.7648148148148148
of,0.4600596619158104,0.7648148148148148,0.7648148148148148
FORESTRY,0.482598607888631,0.7648148148148148,0.7648148148148148
We,0.5154126615843553,0.7648148148148148,0.7648148148148148
accept,0.2754391779913822,0.7935185185185185,0.7935185185185185
this,0.3082532316871064,0.7935185185185185,0.7935185185185185
thesis,0.3433874709976798,0.7938271604938272,0.7938271604938272
as,0.4119986741796486,0.7935185185185185,0.7935185185185185
conforming,0.4368578057673185,0.7938271604938272,0.7938271604938272
to,0.5018230029830958,0.7935185185185185,0.7935185185185185
the,0.5266821345707656,0.7932098765432098,0.7932098765432098
required,0.3370898243288034,0.8219135802469136,0.8219135802469136
standard,0.4226052369903878,0.821604938271605,0.821604938271605
--------------------------THE,0.4746436857805767,0.821604938271605,0.821604938271605
UNIVERSITY,0.3480278422273782,0.85,0.85
OF,0.3934371892608551,0.85,0.85
BRITISH,0.4746436857805767,0.8496913580246913,0.8496913580246913
COLUMBIA,0.3771958899569108,0.8780864197530864,0.8780864197530864
October,0.4855817036791515,0.8780864197530864,0.8780864197530864
",",0.4126615843553198,0.1274691358024691,0.1274691358024691
1964,0.2707988067616838,0.232716049382716,0.232716049382716
Reproduced,0.3337752734504474,0.2324074074074074,0.2324074074074074
with,0.372886973815048,0.2324074074074074,0.2324074074074074
permission,0.4365263506794829,0.2324074074074074,0.2324074074074074
of,0.5164070268478621,0.2324074074074074,0.2324074074074074
the,0.384487901889294,0.437037037037037,0.437037037037037
copyright,0.4690089492873716,0.4425925925925926,0.4425925925925926
owner,0.3655949618826649,0.4725308641975309,0.4725308641975309
.,0.4368578057673185,0.4728395061728395,0.4728395061728395
Further,0.4617169373549884,0.4728395061728395,0.4728395061728395
reproduction,0.2727875372886973,0.6833333333333333,0.6833333333333333
prohibited,0.295326483261518,0.6824074074074075,0.6824074074074075
without,0.3586344050381173,0.6824074074074075,0.6824074074074075
permission,0.4534305601590984,0.6824074074074075,0.6824074074074075
.,0.4782896917467683,0.682716049382716,0.682716049382716
EXTENSIONS,0.5097779250911502,0.6824074074074075,0.6824074074074075
OF,0.2877030162412993,0.7129629629629629,0.7129629629629629
RINGS,0.3191912495856811,0.7126543209876544,0.7126543209876544
AND,0.3506794829300629,0.7129629629629629,0.7129629629629629
MODULES,0.4063639376864434,0.7123456790123457,0.7123456790123457
by,0.4305601590984421,0.7129629629629629,0.7129629629629629
KIM,0.4855817036791515,0.7117283950617284,0.7117283950617284
LIN,0.5097779250911502,0.7123456790123457,0.7123456790123457
CHEW,0.3344381836261186,0.7422839506172839,0.7422839506172839
B,0.4066953927742791,0.7422839506172839,0.7422839506172839
-.,0.453762015246934,0.7419753086419754,0.7419753086419754
Sc.,0.3510109380178985,0.7725308641975308,0.7725308641975308
",",0.3907855485581704,0.7722222222222223,0.7722222222222223
Nanyang,0.462048392442824,0.7722222222222223,0.7722222222222223
University,0.3901226383824991,0.803395061728395,0.803395061728395
",",0.4550878355982764,0.803395061728395,0.803395061728395
Singapore,0.0497182631753397,0.9629629629629628,0.9629629629629628
",",0.1405369572422936,0.9629629629629628,0.9629629629629628
1960,0.1750082863771959,0.9629629629629628,0.9629629629629628
M,0.256546237984753,0.9629629629629628,0.9629629629629628
.,0.2744448127278753,0.9629629629629628,0.9629629629629628
Sc.,0.3012926748425588,0.9629629629629628,0.9629629629629628
",",0.37122969837587,0.9657407407407408,0.9657407407407408
The,0.4289028836592641,0.9629629629629628,0.9629629629629628
University,0.4849187935034802,0.9629629629629628,0.9629629629629628
of,0.5790520384487902,0.9629629629629628,0.9629629629629628
Auckland,0.6529665230361286,0.9629629629629628,0.9629629629629628
",",0.7093138879681803,0.9629629629629628,0.9629629629629628
N.,0.2807424593967517,0.1623456790123456,0.1623456790123456
"Z.,1962",0.3480278422273782,0.1623456790123456,0.1623456790123456
A,0.3732184289028836,0.1623456790123456,0.1623456790123456
THESIS,0.4371892608551541,0.162037037037037,0.162037037037037
SUBMITTED,0.52635067948293,0.1614197530864197,0.1614197530864197
IN,0.3868080875041432,0.3469135802469136,0.3469135802469136
PARTIAL,0.4033808418959231,0.3469135802469136,0.3469135802469136
FULFILMENT,0.231024196221412,0.3777777777777777,0.3777777777777777
OF,0.3142194232681471,0.3777777777777777,0.3777777777777777
THE,0.339078554855817,0.3780864197530864,0.3780864197530864
REQUIREMENTS,0.37122969837587,0.3780864197530864,0.3780864197530864
FOR,0.4607225720914816,0.3777777777777777,0.3777777777777777
THE,0.4839244282399735,0.3771604938271605,0.3771604938271605
DEGREE,0.5737487570434207,0.3771604938271605,0.3771604938271605
OF,0.271461716937355,0.4095679012345679,0.4095679012345679
Doctor,0.3056015909844216,0.4095679012345679,0.4095679012345679
of,0.3397414650314882,0.4092592592592592,0.4092592592592592
Philosophy,0.4206165064633742,0.4095679012345679,0.4095679012345679
in,0.4438183626118661,0.4092592592592592,0.4092592592592592
the,0.4769638713954259,0.4089506172839506,0.4089506172839506
Department,0.5488896254557507,0.408641975308642,0.408641975308642
of,0.3556513092475969,0.4404320987654321,0.4404320987654321
Mathematics,0.3801789857474312,0.4401234567901234,0.4401234567901234
We,0.4517732847199204,0.4398148148148148,0.4398148148148148
accept,0.2727875372886973,0.4712962962962962,0.4712962962962962
this,0.2976466688763672,0.4709876543209876,0.4709876543209876
thesis,0.3619489559164733,0.4712962962962962,0.4712962962962962
as,0.4607225720914816,0.4709876543209876,0.4709876543209876
conforming,0.4849187935034802,0.4712962962962962,0.4712962962962962
to,0.5160755717600265,0.4703703703703704,0.4703703703703704
the,0.3702353331123633,0.5030864197530864,0.5030864197530864
required,0.4040437520715943,0.5030864197530864,0.5030864197530864
standard,0.4348690752403049,0.5027777777777778,0.5027777777777778
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------THE,0.4938680808750414,0.5027777777777778,0.5027777777777778
UNIVERSITY,0.3622804110043089,0.5339506172839507,0.5339506172839507
OF,0.4202850513755386,0.5342592592592592,0.5342592592592592
BRITISH,0.4444812727875373,0.5333333333333333,0.5333333333333333
COLUMBIA,0.4355319854159761,0.7191358024691358,0.7191358024691358
April,0.3708982432880344,0.7506172839506173,0.7506172839506173
",",0.418296320848525,0.7506172839506173,0.7506172839506173
1965,0.4839244282399735,0.7503086419753087,0.7503086419753087
<,0.3944315545243619,0.7811728395061729,0.7811728395061729
/,0.4676831289360291,0.7780864197530865,0.7780864197530865
document,0.0361286045740802,0.983641975308642,0.983641975308642
>,0.1126947298641034,0.9839506172839506,0.9839506172839506
DYNAMICS,0.1408684123301292,0.9842592592592592,0.9842592592592592
OF,0.2098110705999337,0.984567901234568,0.984567901234568
A,0.2243950944647,0.984567901234568,0.984567901234568
THETA,0.2472654955253563,0.9848765432098764,0.9848765432098764
PINCH,0.3059330460722572,0.9867283950617284,0.9867283950617284
DISCHARGE,0.353994033808419,0.9851851851851852,0.9851851851851852
IN,0.4013921113689095,0.9854938271604938,0.9854938271604938
A,0.4799469671859463,0.9858024691358024,0.9858024691358024
TRANSVERSE,0.5419290686112032,0.9858024691358024,0.9858024691358024
MAGNETIC,0.5893271461716937,0.9861111111111112,0.9861111111111112
FIELD,0.2535631421942327,0.2123456790123457,0.2123456790123457
by,0.3404043752071594,0.2123456790123457,0.2123456790123457
WILLIAM,0.3967517401392111,0.2117283950617283,0.2117283950617283
LEUNG,0.4723235001657275,0.2126543209876543,0.2126543209876543
LEE,0.2406363937686443,0.2274691358024691,0.2274691358024691
B.Sc.,0.3152137885316539,0.2277777777777777,0.2277777777777777
",",0.3453762015246934,0.2277777777777777,0.2277777777777777
University,0.4110043089161418,0.2274691358024691,0.2274691358024691
of,0.495856811402055,0.2277777777777777,0.2277777777777777
Washington,0.3486907524030493,0.4493827160493827,0.4493827160493827
",",0.3679151474975141,0.4493827160493827,0.4493827160493827
1960,0.1700364600596619,0.4793209876543209,0.4793209876543209
M.Sc.,0.2645011600928074,0.4796296296296296,0.4796296296296296
",",0.2923433874709977,0.4796296296296296,0.4796296296296296
University,0.3301292674842558,0.4790123456790123,0.4790123456790123
of,0.4345376201524693,0.4793209876543209,0.4793209876543209
Purdue,0.4643685780576732,0.4790123456790123,0.4790123456790123
",",0.5667882001988731,0.4793209876543209,0.4793209876543209
1962,0.2446138548226715,0.5089506172839506,0.5089506172839506
A,0.2830626450116009,0.5092592592592593,0.5092592592592593
THESIS,0.3205170699370235,0.5089506172839506,0.5089506172839506
SUBMITTED,0.4159761352336758,0.508641975308642,0.508641975308642
IN,0.4441498176997017,0.508641975308642,0.508641975308642
PARTIAL,0.5303281405369572,0.508641975308642,0.508641975308642
FULFILMENT,0.3012926748425588,0.5388888888888889,0.5388888888888889
OF,0.3314550878355983,0.5382716049382716,0.5382716049382716
THE,0.4156446801458402,0.537962962962963,0.537962962962963
REQUIREMENTS,0.2184289028836592,0.5679012345679012,0.5679012345679012
FOR,0.2462711302618495,0.5679012345679012,0.5679012345679012
THE,0.3208485250248591,0.5675925925925925,0.5675925925925925
DEGREE,0.4345376201524693,0.567283950617284,0.567283950617284
OF,0.463705667882002,0.5669753086419753,0.5669753086419753
DOCTOR,0.500828637719589,0.5669753086419753,0.5669753086419753
OF,0.3307921776599271,0.596604938271605,0.596604938271605
PHILOSCPHY,0.3679151474975141,0.5969135802469135,0.5969135802469135
in,0.4066953927742791,0.596604938271605,0.596604938271605
the,0.4733178654292343,0.596604938271605,0.596604938271605
Department,0.3208485250248591,0.6259259259259259,0.6259259259259259
of,0.3818362611866092,0.6262345679012346,0.6262345679012346
PHYSICS,0.408352668213457,0.6256172839506173,0.6256172839506173
We,0.4169705004971826,0.8626543209876543,0.8626543209876543
accept,0.3115677825654623,0.8919753086419753,0.8919753086419753
this,0.3602916804772953,0.8922839506172839,0.8922839506172839
thesis,0.4262512429565794,0.8922839506172839,0.8922839506172839
as,0.494199535962877,0.8925925925925926,0.8925925925925926
conforming,0.3586344050381173,0.9212962962962964,0.9212962962962964
to,0.4365263506794829,0.9212962962962964,0.9212962962962964
the,0.306927411335764,0.153395061728395,0.153395061728395
required,0.3284719920450779,0.153395061728395,0.153395061728395
standard,0.4782896917467683,0.1537037037037037,0.1537037037037037
THE,0.3185283394100099,0.1864197530864197,0.1864197530864197
UNIVERSITY,0.347364932051707,0.1864197530864197,0.1864197530864197
OF,0.45707656612529,0.1861111111111111,0.1861111111111111
BRITISH,0.497514086841233,0.1858024691358024,0.1858024691358024
COLUMBIA,0.3874709976798144,0.2185185185185185,0.2185185185185185
April-,0.4484587338415645,0.2188271604938271,0.2188271604938271
",---",0.4292343387470997,0.283641975308642,0.283641975308642
-----------------------1966,0.3682466025853497,0.3154320987654321,0.3154320987654321
---------------------------------------------------------------------------------------------------------SYNTHETIC,0.4189592310241962,0.3160493827160494,0.3160493827160494
STUDIES,0.4577394763009612,0.3151234567901234,0.3151234567901234
IN,0.1962214119986741,0.3796296296296296,0.3796296296296296
INDOLE,0.2184289028836592,0.3796296296296296,0.3796296296296296
ALKALOIDS,0.2890288365926417,0.3796296296296296,0.3796296296296296
by,0.3897911832946635,0.3796296296296296,0.3796296296296296
CONSTANTINE,0.418296320848525,0.379320987654321,0.379320987654321
GLETSOS,0.4988399071925754,0.379320987654321,0.379320987654321
Diploma,0.618826648989062,0.3799382716049382,0.3799382716049382
Chem.,0.649320517069937,0.3802469135802469,0.3802469135802469
",",0.1574411667219092,0.3959876543209876,0.3959876543209876
The,0.2883659264169705,0.3966049382716049,0.3966049382716049
University,0.3291349022207491,0.3969135802469136,0.3969135802469136
of,0.3689095127610209,0.3969135802469136,0.3969135802469136
Athens,0.4391779913821677,0.3966049382716049,0.3966049382716049
",",0.4673516738481936,0.3969135802469136,0.3969135802469136
Athens,0.5389459728206828,0.3962962962962963,0.3962962962962963
",",0.5677825654623798,0.395679012345679,0.395679012345679
Greece,0.679814385150812,0.395679012345679,0.395679012345679
",",0.7096453430560159,0.3962962962962963,0.3962962962962963
1958,0.3281405369572422,0.4126543209876543,0.4126543209876543
.,0.4398409015578389,0.4123456790123457,0.4123456790123457
M.Sc.,0.4676831289360291,0.4123456790123457,0.4123456790123457
",",0.4305601590984421,0.4283950617283951,0.4283950617283951
The,0.2877030162412993,0.4447530864197531,0.4447530864197531
University,0.3281405369572422,0.4441358024691358,0.4441358024691358
of,0.4395094464700033,0.4447530864197531,0.4447530864197531
British,0.4690089492873716,0.4447530864197531,0.4447530864197531
Columbia,0.5280079549221081,0.4438271604938271,0.4438271604938271
",",0.3887968180311568,0.4935185185185185,0.4935185185185185
Vancouver,0.4494530991050712,0.491358024691358,0.491358024691358
",",0.1680477295326483,0.5580246913580247,0.5580246913580247
B.C.,0.2396420285051375,0.557716049382716,0.557716049382716
",",0.3672522373218428,0.5580246913580247,0.5580246913580247
Canada,0.4680145840238647,0.5583333333333333,0.5583333333333333
",",0.568445475638051,0.557716049382716,0.557716049382716
1965-,0.6267815710971163,0.557716049382716,0.557716049382716
.-,0.6579383493536626,0.558641975308642,0.558641975308642
A,0.0513755386145177,0.9861111111111112,0.9861111111111112
THESIS,0.1292674842558833,0.9861111111111112,0.9861111111111112
SUBMITTED,0.158435531985416,0.9861111111111112,0.9861111111111112
IN,0.229366920782234,0.9861111111111112,0.9861111111111112
PARTIAL,0.2442823997348359,0.9861111111111112,0.9861111111111112
FULFILMENT,0.2674842558833278,0.9861111111111112,0.9861111111111112
OF,0.3278090818694067,0.9885802469135804,0.9885802469135804
THE,0.377858800132582,0.9861111111111112,0.9861111111111112
REQUIREMENTS,0.4259197878687438,0.9861111111111112,0.9861111111111112
FOR,0.5061319191249586,0.9861111111111112,0.9861111111111112
THE,0.5701027510772291,0.9861111111111112,0.9861111111111112
DEGREE,0.6184951939012264,0.9861111111111112,0.9861111111111112
OF,0.2005303281405369,0.1126543209876543,0.1126543209876543
DOCTOR,0.2790851839575737,0.1126543209876543,0.1126543209876543
OF,0.3755386145177328,0.1126543209876543,0.1126543209876543
PHILOSOPHY,0.5207159429897249,0.1126543209876543,0.1126543209876543
in,0.5611534637056679,0.112037037037037,0.112037037037037
the,0.2575406032482598,0.1432098765432098,0.1432098765432098
Department,0.3360954590652966,0.1432098765432098,0.1432098765432098
of,0.3649320517069937,0.1429012345679012,0.1429012345679012
Chemistry,0.490884985084521,0.1425925925925926,0.1425925925925926
We,0.5598276433543254,0.1425925925925926,0.1425925925925926
accept,0.4401723566456745,0.3694444444444444,0.3694444444444444
this,0.3622804110043089,0.4009259259259259,0.4009259259259259
thesis,0.4106728538283062,0.4006172839506173,0.4006172839506173
as,0.4693404043752071,0.4003086419753086,0.4003086419753086
conforming,0.2064965197215777,0.5515432098765433,0.5515432098765433
to,0.3132250580046403,0.5521604938271605,0.5521604938271605
the,0.3427245608220086,0.5515432098765433,0.5515432098765433
required,0.3801789857474312,0.5512345679012346,0.5512345679012346
Standard,0.4580709313887968,0.5512345679012346,0.5512345679012346
--------------------------THE,0.4882333443818362,0.5512345679012346,0.5512345679012346
UNIVERSITY,0.5270135896586012,0.5509259259259259,0.5509259259259259
OF,0.6145177328471992,0.5506172839506173,0.5506172839506173
BRITISH,0.2452767649983427,0.5814814814814815,0.5814814814814815
COLUMBIA,0.2734504474643686,0.5814814814814815,0.5814814814814815
July,0.3513423931057342,0.5814814814814815,0.5814814814814815
",",0.4673516738481936,0.5814814814814815,0.5814814814814815
1968,0.4978455419290686,0.5811728395061728,0.5811728395061728
-----------------------------------------------------------------------------------------------------------------------------------------------Design,0.536294332117998,0.5808641975308642,0.5808641975308642
of,0.2641697050049718,0.6123456790123457,0.6123456790123457
