filename,class
/home/mchou001/Label-Dedication/502/aug874.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug875.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug876.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug877.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug878.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug879.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug880.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug881.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug882.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug883.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug884.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug885.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug886.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug887.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug888.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug889.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug890.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug891.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug892.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug893.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug894.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug895.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug896.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug897.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug898.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug899.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug900.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug901.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug902.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug903.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug904.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug905.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug906.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug907.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug908.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug909.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug910.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug911.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug912.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug913.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug914.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug915.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug916.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug917.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug918.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug919.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug920.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug921.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug922.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug923.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug924.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug925.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug926.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug927.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug928.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug929.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug930.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug931.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug932.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug933.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug934.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug935.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug936.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug937.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug938.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug939.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug940.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug941.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug942.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug943.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug944.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug945.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug946.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug947.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug948.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug949.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug950.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug951.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug952.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug953.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug954.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug955.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug956.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug957.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug958.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug959.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug960.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug961.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug962.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug963.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug964.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug965.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug966.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug967.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug968.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug969.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug970.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug971.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug972.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug973.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug974.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug975.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug976.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug977.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug978.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug979.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug980.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug981.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug982.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug983.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug984.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug985.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug986.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug987.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug988.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug989.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug990.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug991.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug992.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug993.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug994.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug995.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug996.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug997.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug998.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug999.png,Label-Dedication
/home/mchou001/Label-Dedication/502/aug1000.png,Label-Dedication
