img_path,text,class
/home/mchou001/Label-Dedication/502/aug452.png,"Dedication
Dedication to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug453.png,"Dedication
Dedicated to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug454.png,"Dedication
Dedicated to my wife for her help and understending.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug455.png,"Dedication
My wife is in need of help and devotion.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug456.png,"Dedication
Dedication to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug457.png,"Dedication
Dedicated to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug458.png,"Dedication
Dedicated to my wife for her help and understending.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug459.png,"Dedication
My wife is in need of help and devotion.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug460.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug461.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug462.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug463.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug464.png,"Dedication
Dedication to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug465.png,"Dedication
Dedicated to my wife for her help.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug466.png,"Dedication
Dedicated to my wife for her help and understending.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug467.png,"Dedication
My wife is in need of help and devotion.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug468.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug469.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug470.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug471.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug472.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug473.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug474.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug475.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug476.png,"Dedication
Judy was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug477.png,"Dedication
Judy Reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug478.png,"Dedication
Judy was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug479.png,"Dedication
The copyright owner gave permission for Judy to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug480.png,"Dedication
Judy was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug481.png,"Dedication
Judy Reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug482.png,"Dedication
Judy was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug483.png,"Dedication
The copyright owner gave permission for Judy to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug484.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug485.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug486.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug487.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug488.png,"Dedication
Reproduced with permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug489.png,"Dedication
The permission of the copyright owner is needed for this to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug490.png,"Dedication
To the owner of the copyright.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug491.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug492.png,"Dedication
Reproduced with permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug493.png,"Dedication
The permission of the copyright owner is needed for this to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug494.png,"Dedication
To the owner of the copyright.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug495.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug496.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug497.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug498.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug499.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug500.png,"Dedication
To my father, who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug501.png,"Dedication
To my father who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug502.png,"Dedication
My father patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug503.png,"Dedication
My father guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug504.png,"Dedication
To my father, who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug505.png,"Dedication
To my father who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug506.png,"Dedication
My father patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug507.png,"Dedication
My father guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug508.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug509.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her a
note.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug510.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her memory
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug511.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her memory.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug512.png,"Dedication
To my father, who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug513.png,"Dedication
To my father who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug514.png,"Dedication
My father patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug515.png,"Dedication
My father guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug516.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug517.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her a
note.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug518.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her memory
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug519.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her memory.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug520.png,"Dedication
Permission was granted for 1 to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug521.png,"Dedication
Permission was granted for 1 reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug522.png,"Dedication
Permission was given for 1 to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug523.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug524.png,"Dedication
To my father, who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug525.png,"Dedication
To my father who patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug526.png,"Dedication
My father patiently guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug527.png,"Dedication
My father guided a small boy's interest and first steps in science.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug528.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug529.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her a
note.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug530.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her memory
to her.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug531.png,"Dedication
My mother passed away during the final stages of this work, so I wanted to send her ashes
to her memory.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug532.png,"Dedication
Permission was granted for 1 to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug533.png,"Dedication
Permission was granted for 1 reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug534.png,"Dedication
Permission was given for 1 to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug535.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug536.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug537.png,"Dedication
Without permission, further reproduction is prohibited.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug538.png,"Dedication
No further reproduction is allowed without permission.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug539.png,"Dedication
No further reproduction is allowed.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug540.png,"Dedication
Permission was granted to reproduce to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug541.png,"Dedication
Permission was given to reproduce to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug542.png,"Dedication
Permission was granted for the reproduced to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug543.png,"Dedication
Permission was granted for this reproduced to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug544.png,"Dedication
Permission was granted to reproduce to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug545.png,"Dedication
Permission was given to reproduce to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug546.png,"Dedication
Permission was granted for the reproduced to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug547.png,"Dedication
Permission was granted for this reproduced to my mother and father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug548.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug549.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug550.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug551.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug552.png,"Dedication
I would like to dedicate this thesis to Dr. Mary Aldridge, who stimulated my interest in
organic chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug553.png,"Dedication
The thesis is dedicated to Dr. Mary Aldridge, who stimulated my interest in organic
chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug554.png,"Dedication
I would like to dedicate this thesis to Dr. Mary Aldridge, who first stimulated my
interest in organic chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug555.png,"Dedication
The thesis is dedicated to Dr. Mary Aldridge, who first stimulated my interest in organic
chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug556.png,"Dedication
I would like to dedicate this thesis to Dr. Mary Aldridge, who stimulated my interest in
organic chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug557.png,"Dedication
The thesis is dedicated to Dr. Mary Aldridge, who stimulated my interest in organic
chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug558.png,"Dedication
I would like to dedicate this thesis to Dr. Mary Aldridge, who first stimulated my
interest in organic chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug559.png,"Dedication
The thesis is dedicated to Dr. Mary Aldridge, who first stimulated my interest in organic
chemistry.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug560.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug561.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug562.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug563.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug564.png,"Dedication
They were always with my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug565.png,"Dedication
They were always there for my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug566.png,"Dedication
They were always by my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug567.png,"Dedication
To my family, they were always there.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug568.png,"Dedication
They were always with my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug569.png,"Dedication
They were always there for my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug570.png,"Dedication
They were always by my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug571.png,"Dedication
To my family, they were always there.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug572.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug573.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug574.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug575.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug576.png,"Dedication
They were always with my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug577.png,"Dedication
They were always there for my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug578.png,"Dedication
They were always by my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug579.png,"Dedication
To my family, they were always there.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug580.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug581.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug582.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug583.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug584.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug585.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug586.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug587.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug588.png,"Dedication
Permission was granted for this to be reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug589.png,"Dedication
Permission was granted for the reproduced to my parents and lynette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug590.png,"Dedication
Permission was granted for the production to be reproduced with my parents' permission.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug591.png,"Dedication
Permission was granted to reproduce to my parents and lynette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug592.png,"Dedication
Permission was granted for this to be reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug593.png,"Dedication
Permission was granted for the reproduced to my parents and lynette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug594.png,"Dedication
Permission was granted for the production to be reproduced with my parents' permission.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug595.png,"Dedication
Permission was granted to reproduce to my parents and lynette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug596.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug597.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug598.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug599.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug600.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug601.png,"Dedication
The permission of the copyright owner is needed for this.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug602.png,"Dedication
The permission of the copyright owner is necessary for the production of Til Birgitta and
Pr.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug603.png,"Dedication
The permission of the copyright owner is needed for the production of Til Birgitta and Pr.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug604.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug605.png,"Dedication
The permission of the copyright owner is needed for this.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug606.png,"Dedication
The permission of the copyright owner is necessary for the production of Til Birgitta and
Pr.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug607.png,"Dedication
The permission of the copyright owner is needed for the production of Til Birgitta and Pr.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug608.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug609.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug610.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug611.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug612.png,"Dedication
To my father and my wife, Diane L. Shaw.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug613.png,"Dedication
There are two very special chemists, my father and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug614.png,"Dedication
My father and my wife, Diane L. Shaw, were sent to two very special chemists.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug615.png,"Dedication
My father and my wife were sent to two very special chemists.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug616.png,"Dedication
To my father and my wife, Diane L. Shaw.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug617.png,"Dedication
There are two very special chemists, my father and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug618.png,"Dedication
My father and my wife, Diane L. Shaw, were sent to two very special chemists.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug619.png,"Dedication
My father and my wife were sent to two very special chemists.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug620.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug621.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug622.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug623.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug624.png,"Dedication
To my family.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug625.png,"Dedication
To my parents and wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug626.png,"Dedication
To my parents and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug627.png,"Dedication
To my wife and parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug628.png,"Dedication
Permission was granted for Jeannette to reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug629.png,"Dedication
The permission of the owner of the copyrighted work was given to Jeannette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug630.png,"Dedication
Permission was given for the reproduced to be called Jeannette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug631.png,"Dedication
Permission was given for Jeannette to reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug632.png,"Dedication
Permission was granted for Jeannette to reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug633.png,"Dedication
The permission of the owner of the copyrighted work was given to Jeannette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug634.png,"Dedication
Permission was given for the reproduced to be called Jeannette.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug635.png,"Dedication
Permission was given for Jeannette to reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug636.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug637.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug638.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug639.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug640.png,"Dedication
I love my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug641.png,"Dedication
I adore my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug642.png,"Dedication
My husband, Kim, is one of the men I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug643.png,"Dedication
My husband, Kim, is the one I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug644.png,"Dedication
I love my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug645.png,"Dedication
I adore my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug646.png,"Dedication
My husband, Kim, is one of the men I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug647.png,"Dedication
My husband, Kim, is the one I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug648.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug649.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug650.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug651.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug652.png,"Dedication
I love my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug653.png,"Dedication
I adore my husband, Kim.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug654.png,"Dedication
My husband, Kim, is one of the men I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug655.png,"Dedication
My husband, Kim, is the one I love the most.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug656.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug657.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug658.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug659.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug660.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug661.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug662.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug663.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug664.png,"Dedication
To my mother and my father's memory.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug665.png,"Dedication
Permission was granted to reproduce the memory of my father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug666.png,"Dedication
The memory of my father was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug667.png,"Dedication
The memory of my father was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug668.png,"Dedication
To my mother and my father's memory.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug669.png,"Dedication
Permission was granted to reproduce the memory of my father.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug670.png,"Dedication
The memory of my father was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug671.png,"Dedication
The memory of my father was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug672.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug673.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug674.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug675.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug676.png,"Dedication
The thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug677.png,"Dedication
The thesis is dedicated to my parents and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug678.png,"Dedication
This thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug679.png,"Dedication
The thesis is dedicated to my parents and wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug680.png,"Dedication
The thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug681.png,"Dedication
The thesis is dedicated to my parents and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug682.png,"Dedication
This thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug683.png,"Dedication
The thesis is dedicated to my parents and wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug684.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug685.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug686.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug687.png,"Dedication
Permission was given to reproduce with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug688.png,"Dedication
The thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug689.png,"Dedication
The thesis is dedicated to my parents and my wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug690.png,"Dedication
This thesis is dedicated to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug691.png,"Dedication
The thesis is dedicated to my parents and wife.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug692.png,"Dedication
Permission was granted for this reproduced by the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug693.png,"Dedication
It was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug694.png,"Dedication
Permission was granted for the reproduced.
",Label-Dedication
